pref_name,secondary_medical_code,secondary_medical_name,city_code,city_name
東京都,1308,西多摩,13227,羽村市
東京都,1308,西多摩,13228,あきる野市
東京都,1308,西多摩,13303,瑞穂町
東京都,1308,西多摩,13305,日の出町
東京都,1308,西多摩,13307,檜原村
東京都,1308,西多摩,13308,奥多摩町
東京都,1309,南多摩,13201,八王子市
東京都,1309,南多摩,13209,町田市
東京都,1309,南多摩,13212,日野市
東京都,1309,南多摩,13224,多摩市
東京都,1309,南多摩,13225,稲城市
東京都,1310,北多摩西部,13202,立川市
東京都,1310,北多摩西部,13207,昭島市
東京都,1310,北多摩西部,13214,国分寺市
東京都,1310,北多摩西部,13215,国立市
東京都,1310,北多摩西部,13220,東大和市
東京都,1310,北多摩西部,13223,武蔵村山市
東京都,1311,北多摩南部,13203,武蔵野市
東京都,1311,北多摩南部,13204,三鷹市
東京都,1311,北多摩南部,13206,府中市
東京都,1311,北多摩南部,13208,調布市
東京都,1311,北多摩南部,13210,小金井市
東京都,1311,北多摩南部,13219,狛江市
東京都,1312,北多摩北部,13211,小平市
東京都,1312,北多摩北部,13213,東村山市
東京都,1312,北多摩北部,13221,清瀬市
東京都,1312,北多摩北部,13222,東久留米市
東京都,1312,北多摩北部,13229,西東京市
東京都,1313,島しょ,13361,大島町
東京都,1313,島しょ,13362,利島村
東京都,1313,島しょ,13363,新島村
東京都,1313,島しょ,13364,神津島村
東京都,1313,島しょ,13381,三宅村
東京都,1313,島しょ,13382,御蔵島村
東京都,1313,島しょ,13401,八丈町
東京都,1313,島しょ,13402,青ケ島村
東京都,1313,島しょ,13421,小笠原村
神奈川県,1404,川崎北部,14134,高津区
神奈川県,1404,川崎北部,14135,多摩区
神奈川県,1404,川崎北部,14136,宮前区
神奈川県,1404,川崎北部,14137,麻生区
神奈川県,1405,川崎南部,14131,川崎区
神奈川県,1405,川崎南部,14132,幸区
神奈川県,1405,川崎南部,14133,中原区
神奈川県,1406,横須賀・三浦,14201,横須賀市
神奈川県,1406,横須賀・三浦,14204,鎌倉市
神奈川県,1406,横須賀・三浦,14208,逗子市
神奈川県,1406,横須賀・三浦,14210,三浦市
神奈川県,1406,横須賀・三浦,14301,葉山町
神奈川県,1407,湘南東部,14205,藤沢市
神奈川県,1407,湘南東部,14207,茅ヶ崎市
神奈川県,1407,湘南東部,14321,寒川町
神奈川県,1408,湘南西部,14203,平塚市
神奈川県,1408,湘南西部,14211,秦野市
神奈川県,1408,湘南西部,14214,伊勢原市
神奈川県,1408,湘南西部,14341,大磯町
神奈川県,1408,湘南西部,14342,二宮町
神奈川県,1409,県央,14212,厚木市
神奈川県,1409,県央,14213,大和市
神奈川県,1409,県央,14215,海老名市
神奈川県,1409,県央,14216,座間市
神奈川県,1409,県央,14218,綾瀬市
神奈川県,1409,県央,14401,愛川町
神奈川県,1409,県央,14402,清川村
神奈川県,1410,相模原,14151,緑区
神奈川県,1410,相模原,14152,中央区
神奈川県,1410,相模原,14153,南区
神奈川県,1411,県西,14206,小田原市
神奈川県,1411,県西,14217,南足柄市
神奈川県,1411,県西,14361,中井町
神奈川県,1411,県西,14362,大井町
神奈川県,1411,県西,14363,松田町
神奈川県,1411,県西,14364,山北町
神奈川県,1411,県西,14366,開成町
神奈川県,1411,県西,14382,箱根町
神奈川県,1411,県西,14383,真鶴町
神奈川県,1411,県西,14384,湯河原町
神奈川県,1412,横浜,14101,鶴見区
神奈川県,1412,横浜,14102,神奈川区
神奈川県,1412,横浜,14109,港北区
神奈川県,1412,横浜,14113,緑区
神奈川県,1412,横浜,14117,青葉区
神奈川県,1412,横浜,14118,都筑区
神奈川県,1412,横浜,14103,西区
神奈川県,1412,横浜,14106,保土ケ谷区
神奈川県,1412,横浜,14110,戸塚区
神奈川県,1412,横浜,14112,旭区
神奈川県,1412,横浜,14114,瀬谷区
神奈川県,1412,横浜,14116,泉区
神奈川県,1412,横浜,14104,中区
神奈川県,1412,横浜,14105,南区
神奈川県,1412,横浜,14107,磯子区
神奈川県,1412,横浜,14108,金沢区
神奈川県,1412,横浜,14111,港南区
神奈川県,1412,横浜,14115,栄区
新潟県,1501,下越,15206,新発田市
新潟県,1501,下越,15212,村上市
新潟県,1501,下越,15227,胎内市
新潟県,1501,下越,15307,聖籠町
新潟県,1501,下越,15581,関川村
新潟県,1501,下越,15586,粟島浦村
新潟県,1502,新潟,15101,北区
新潟県,1502,新潟,15102,東区
新潟県,1502,新潟,15103,中央区
新潟県,1502,新潟,15104,江南区
新潟県,1502,新潟,15105,秋葉区
新潟県,1502,新潟,15106,南区
新潟県,1502,新潟,15107,西区
新潟県,1502,新潟,15108,西蒲区
新潟県,1502,新潟,15218,五泉市
新潟県,1502,新潟,15223,阿賀野市
新潟県,1502,新潟,15385,阿賀町
新潟県,1503,県央,15204,三条市
新潟県,1503,県央,15209,加茂市
新潟県,1503,県央,15213,燕市
新潟県,1503,県央,15342,弥彦村
新潟県,1503,県央,15361,田上町
新潟県,1504,中越,15202,長岡市
新潟県,1504,中越,15205,柏崎市
新潟県,1504,中越,15211,見附市
新潟県,1504,中越,15405,出雲崎町
新潟県,1504,中越,15504,刈羽村
新潟県,1504,中越,15208,小千谷市
新潟県,1505,魚沼,15210,十日町市
新潟県,1505,魚沼,15225,魚沼市
新潟県,1505,魚沼,15226,南魚沼市
新潟県,1505,魚沼,15461,湯沢町
新潟県,1505,魚沼,15482,津南町
新潟県,1506,上越,15216,糸魚川市
新潟県,1506,上越,15217,妙高市
新潟県,1506,上越,15222,上越市
新潟県,1507,佐渡,15224,佐渡市
富山県,1601,新川,16204,魚津市
富山県,1601,新川,16207,黒部市
富山県,1601,新川,16342,入善町
富山県,1601,新川,16343,朝日町
富山県,1602,富山,16201,富山市
富山県,1602,富山,16206,滑川市
富山県,1602,富山,16321,舟橋村
富山県,1602,富山,16322,上市町
富山県,1602,富山,16323,立山町
富山県,1603,高岡,16202,高岡市
富山県,1603,高岡,16205,氷見市
富山県,1603,高岡,16211,射水市
富山県,1604,砺波,16208,砺波市
富山県,1604,砺波,16209,小矢部市
富山県,1604,砺波,16210,南砺市
石川県,1701,南加賀,17203,小松市
石川県,1701,南加賀,17206,加賀市
石川県,1701,南加賀,17211,能美市
石川県,1701,南加賀,17324,川北町
石川県,1702,石川中央,17201,金沢市
石川県,1702,石川中央,17209,かほく市
石川県,1702,石川中央,17210,白山市
石川県,1702,石川中央,17212,野々市市
石川県,1702,石川中央,17361,津幡町
石川県,1702,石川中央,17365,内灘町
石川県,1703,能登中部,17202,七尾市
石川県,1703,能登中部,17207,羽咋市
石川県,1703,能登中部,17384,志賀町
石川県,1703,能登中部,17386,宝達志水町
石川県,1703,能登中部,17407,中能登町
石川県,1704,能登北部,17204,輪島市
石川県,1704,能登北部,17205,珠洲市
石川県,1704,能登北部,17461,穴水町
石川県,1704,能登北部,17463,能登町
福井県,1801,福井・坂井,18201,福井市
福井県,1801,福井・坂井,18208,あわら市
福井県,1801,福井・坂井,18210,坂井市
福井県,1801,福井・坂井,18322,永平寺町
福井県,1802,奥越,18205,大野市
福井県,1802,奥越,18206,勝山市
福井県,1803,丹南,18207,鯖江市
福井県,1803,丹南,18209,越前市
福井県,1803,丹南,18382,池田町
福井県,1803,丹南,18404,南越前町
福井県,1803,丹南,18423,越前町
福井県,1804,嶺南,18202,敦賀市
福井県,1804,嶺南,18204,小浜市
福井県,1804,嶺南,18442,美浜町
福井県,1804,嶺南,18481,高浜町
福井県,1804,嶺南,18483,おおい町
福井県,1804,嶺南,18501,若狭町
山梨県,1901,中北,19201,甲府市
山梨県,1901,中北,19207,韮崎市
山梨県,1901,中北,19208,南アルプス市
山梨県,1901,中北,19209,北杜市
山梨県,1901,中北,19210,甲斐市
山梨県,1901,中北,19214,中央市
山梨県,1901,中北,19384,昭和町
山梨県,1902,峡東,19205,山梨市
山梨県,1902,峡東,19211,笛吹市
山梨県,1902,峡東,19213,甲州市
山梨県,1903,峡南,19346,市川三郷町
山梨県,1903,峡南,19364,早川町
山梨県,1903,峡南,19365,身延町
山梨県,1903,峡南,19366,南部町
山梨県,1903,峡南,19368,富士川町
山梨県,1904,富士・東部,19202,富士吉田市
山梨県,1904,富士・東部,19204,都留市
山梨県,1904,富士・東部,19206,大月市
山梨県,1904,富士・東部,19212,上野原市
山梨県,1904,富士・東部,19422,道志村
山梨県,1904,富士・東部,19423,西桂町
山梨県,1904,富士・東部,19424,忍野村
山梨県,1904,富士・東部,19425,山中湖村
山梨県,1904,富士・東部,19429,鳴沢村
山梨県,1904,富士・東部,19430,富士河口湖町
山梨県,1904,富士・東部,19442,小菅村
山梨県,1904,富士・東部,19443,丹波山村
長野県,2001,佐久,20208,小諸市
長野県,2001,佐久,20217,佐久市
長野県,2001,佐久,20303,小海町
長野県,2001,佐久,20304,川上村
長野県,2001,佐久,20305,南牧村
長野県,2001,佐久,20306,南相木村
長野県,2001,佐久,20307,北相木村
長野県,2001,佐久,20309,佐久穂町
長野県,2001,佐久,20321,軽井沢町
長野県,2001,佐久,20323,御代田町
長野県,2001,佐久,20324,立科町
長野県,2002,上小,20203,上田市
長野県,2002,上小,20219,東御市
長野県,2002,上小,20349,青木村
長野県,2002,上小,20350,長和町
長野県,2003,諏訪,20204,岡谷市
長野県,2003,諏訪,20206,諏訪市
長野県,2003,諏訪,20214,茅野市
長野県,2003,諏訪,20361,下諏訪町
長野県,2003,諏訪,20362,富士見町
長野県,2003,諏訪,20363,原村
長野県,2004,上伊那,20209,伊那市
長野県,2004,上伊那,20210,駒ケ根市
長野県,2004,上伊那,20382,辰野町
長野県,2004,上伊那,20383,箕輪町
長野県,2004,上伊那,20384,飯島町
長野県,2004,上伊那,20385,南箕輪村
長野県,2004,上伊那,20386,中川村
長野県,2004,上伊那,20388,宮田村
長野県,2005,飯伊,20205,飯田市
長野県,2005,飯伊,20402,松川町
長野県,2005,飯伊,20403,高森町
長野県,2005,飯伊,20404,阿南町
長野県,2005,飯伊,20407,阿智村
長野県,2005,飯伊,20409,平谷村
長野県,2005,飯伊,20410,根羽村
長野県,2005,飯伊,20411,下條村
長野県,2005,飯伊,20412,売木村
長野県,2005,飯伊,20413,天龍村
長野県,2005,飯伊,20414,泰阜村
長野県,2005,飯伊,20415,喬木村
長野県,2005,飯伊,20416,豊丘村
長野県,2005,飯伊,20417,大鹿村
長野県,2006,木曽,20422,上松町
長野県,2006,木曽,20423,南木曽町
長野県,2006,木曽,20425,木祖村
長野県,2006,木曽,20429,王滝村
長野県,2006,木曽,20430,大桑村
長野県,2006,木曽,20432,木曽町
長野県,2007,松本,20202,松本市
長野県,2007,松本,20215,塩尻市
長野県,2007,松本,20220,安曇野市
長野県,2007,松本,20446,麻績村
長野県,2007,松本,20448,生坂村
長野県,2007,松本,20450,山形村
長野県,2007,松本,20451,朝日村
長野県,2007,松本,20452,筑北村
長野県,2008,大北,20212,大町市
長野県,2008,大北,20481,池田町
長野県,2008,大北,20482,松川村
長野県,2008,大北,20485,白馬村
長野県,2008,大北,20486,小谷村
長野県,2009,長野,20201,長野市
長野県,2009,長野,20207,須坂市
長野県,2009,長野,20218,千曲市
長野県,2009,長野,20521,坂城町
長野県,2009,長野,20541,小布施町
長野県,2009,長野,20543,高山村
長野県,2009,長野,20583,信濃町
長野県,2009,長野,20588,小川村
長野県,2009,長野,20590,飯綱町
長野県,2010,北信,20211,中野市
長野県,2010,北信,20213,飯山市
長野県,2010,北信,20561,山ノ内町
長野県,2010,北信,20562,木島平村
長野県,2010,北信,20563,野沢温泉村
長野県,2010,北信,20602,栄村
岐阜県,2101,岐阜,21201,岐阜市
岐阜県,2101,岐阜,21209,羽島市
岐阜県,2101,岐阜,21213,各務原市
岐阜県,2101,岐阜,21215,山県市
岐阜県,2101,岐阜,21216,瑞穂市
岐阜県,2101,岐阜,21218,本巣市
岐阜県,2101,岐阜,21302,岐南町
岐阜県,2101,岐阜,21303,笠松町
岐阜県,2101,岐阜,21421,北方町
岐阜県,2102,西濃,21202,大垣市
岐阜県,2102,西濃,21221,海津市
岐阜県,2102,西濃,21341,養老町
岐阜県,2102,西濃,21361,垂井町
岐阜県,2102,西濃,21362,関ケ原町
岐阜県,2102,西濃,21381,神戸町
岐阜県,2102,西濃,21382,輪之内町
岐阜県,2102,西濃,21383,安八町
岐阜県,2102,西濃,21401,揖斐川町
岐阜県,2102,西濃,21403,大野町
岐阜県,2102,西濃,21404,池田町
岐阜県,2103,中濃,21205,関市
岐阜県,2103,中濃,21207,美濃市
岐阜県,2103,中濃,21211,美濃加茂市
岐阜県,2103,中濃,21214,可児市
岐阜県,2103,中濃,21219,郡上市
岐阜県,2103,中濃,21501,坂祝町
岐阜県,2103,中濃,21502,富加町
岐阜県,2103,中濃,21503,川辺町
岐阜県,2103,中濃,21504,七宗町
岐阜県,2103,中濃,21505,八百津町
岐阜県,2103,中濃,21506,白川町
岐阜県,2103,中濃,21507,東白川村
岐阜県,2103,中濃,21521,御嵩町
岐阜県,2104,東濃,21204,多治見市
岐阜県,2104,東濃,21206,中津川市
岐阜県,2104,東濃,21208,瑞浪市
岐阜県,2104,東濃,21210,恵那市
岐阜県,2104,東濃,21212,土岐市
岐阜県,2105,飛騨,21203,高山市
岐阜県,2105,飛騨,21217,飛騨市
岐阜県,2105,飛騨,21220,下呂市
岐阜県,2105,飛騨,21604,白川村
静岡県,2201,賀茂,22219,下田市
静岡県,2201,賀茂,22301,東伊豆町
静岡県,2201,賀茂,22302,河津町
静岡県,2201,賀茂,22304,南伊豆町
静岡県,2201,賀茂,22305,松崎町
静岡県,2201,賀茂,22306,西伊豆町
静岡県,2202,熱海伊東,22205,熱海市
静岡県,2202,熱海伊東,22208,伊東市
静岡県,2203,駿東田方,22203,沼津市
静岡県,2203,駿東田方,22206,三島市
静岡県,2203,駿東田方,22215,御殿場市
静岡県,2203,駿東田方,22220,裾野市
静岡県,2203,駿東田方,22222,伊豆市
静岡県,2203,駿東田方,22225,伊豆の国市
静岡県,2203,駿東田方,22325,函南町
静岡県,2203,駿東田方,22341,清水町
静岡県,2203,駿東田方,22342,長泉町
静岡県,2203,駿東田方,22344,小山町
静岡県,2204,富士,22207,富士宮市
静岡県,2204,富士,22210,富士市
静岡県,2205,静岡,22101,葵区
静岡県,2205,静岡,22102,駿河区
静岡県,2205,静岡,22103,清水区
静岡県,2206,志太榛原,22209,島田市
静岡県,2206,志太榛原,22212,焼津市
静岡県,2206,志太榛原,22214,藤枝市
静岡県,2206,志太榛原,22226,牧之原市
静岡県,2206,志太榛原,22424,吉田町
静岡県,2206,志太榛原,22429,川根本町
静岡県,2207,中東遠,22211,磐田市
静岡県,2207,中東遠,22213,掛川市
静岡県,2207,中東遠,22216,袋井市
静岡県,2207,中東遠,22223,御前崎市
静岡県,2207,中東遠,22224,菊川市
静岡県,2207,中東遠,22461,森町
静岡県,2208,西部,22131,中区
静岡県,2208,西部,22132,東区
静岡県,2208,西部,22133,西区
静岡県,2208,西部,22134,南区
静岡県,2208,西部,22135,北区
静岡県,2208,西部,22136,浜北区
静岡県,2208,西部,22137,天竜区
静岡県,2208,西部,22221,湖西市
愛知県,2302,海部,23208,津島市
愛知県,2302,海部,23232,愛西市
愛知県,2302,海部,23235,弥富市
愛知県,2302,海部,23237,あま市
愛知県,2302,海部,23424,大治町
愛知県,2302,海部,23425,蟹江町
愛知県,2302,海部,23427,飛島村
愛知県,2304,尾張東部,23204,瀬戸市
愛知県,2304,尾張東部,23226,尾張旭市
愛知県,2304,尾張東部,23229,豊明市
愛知県,2304,尾張東部,23230,日進市
愛知県,2304,尾張東部,23302,東郷町
愛知県,2304,尾張東部,23238,長久手市
愛知県,2305,尾張西部,23203,一宮市
愛知県,2305,尾張西部,23220,稲沢市
愛知県,2306,尾張北部,23206,春日井市
愛知県,2306,尾張北部,23215,犬山市
愛知県,2306,尾張北部,23217,江南市
愛知県,2306,尾張北部,23219,小牧市
愛知県,2306,尾張北部,23228,岩倉市
愛知県,2306,尾張北部,23361,大口町
愛知県,2306,尾張北部,23362,扶桑町
愛知県,2307,知多半島,23205,半田市
愛知県,2307,知多半島,23216,常滑市
愛知県,2307,知多半島,23222,東海市
愛知県,2307,知多半島,23223,大府市
愛知県,2307,知多半島,23224,知多市
愛知県,2307,知多半島,23441,阿久比町
愛知県,2307,知多半島,23442,東浦町
愛知県,2307,知多半島,23445,南知多町
愛知県,2307,知多半島,23446,美浜町
愛知県,2307,知多半島,23447,武豊町
愛知県,2308,西三河北部,23211,豊田市
愛知県,2308,西三河北部,23236,みよし市
愛知県,2309,西三河南部西,23209,碧南市
愛知県,2309,西三河南部西,23210,刈谷市
愛知県,2309,西三河南部西,23212,安城市
愛知県,2309,西三河南部西,23213,西尾市
愛知県,2309,西三河南部西,23225,知立市
愛知県,2309,西三河南部西,23227,高浜市
愛知県,2310,西三河南部東,23202,岡崎市
愛知県,2310,西三河南部東,23501,幸田町
愛知県,2311,東三河北部,23221,新城市
愛知県,2311,東三河北部,23561,設楽町
愛知県,2311,東三河北部,23562,東栄町
愛知県,2311,東三河北部,23563,豊根村
愛知県,2312,東三河南部,23201,豊橋市
愛知県,2312,東三河南部,23207,豊川市
愛知県,2312,東三河南部,23214,蒲郡市
愛知県,2312,東三河南部,23231,田原市
愛知県,2313,名古屋・尾張中部,23101,千種区
愛知県,2313,名古屋・尾張中部,23102,東区
愛知県,2313,名古屋・尾張中部,23103,北区
愛知県,2313,名古屋・尾張中部,23104,西区
愛知県,2313,名古屋・尾張中部,23105,中村区
愛知県,2313,名古屋・尾張中部,23106,中区
愛知県,2313,名古屋・尾張中部,23107,昭和区
愛知県,2313,名古屋・尾張中部,23108,瑞穂区
愛知県,2313,名古屋・尾張中部,23109,熱田区
愛知県,2313,名古屋・尾張中部,23110,中川区
愛知県,2313,名古屋・尾張中部,23111,港区
愛知県,2313,名古屋・尾張中部,23112,南区
愛知県,2313,名古屋・尾張中部,23113,守山区
愛知県,2313,名古屋・尾張中部,23114,緑区
愛知県,2313,名古屋・尾張中部,23115,名東区
愛知県,2313,名古屋・尾張中部,23116,天白区
愛知県,2313,名古屋・尾張中部,23233,清須市
愛知県,2313,名古屋・尾張中部,23234,北名古屋市
愛知県,2313,名古屋・尾張中部,23342,豊山町
三重県,2401,北勢,24202,四日市市
三重県,2401,北勢,24205,桑名市
三重県,2401,北勢,24207,鈴鹿市
三重県,2401,北勢,24210,亀山市
三重県,2401,北勢,24214,いなべ市
三重県,2401,北勢,24303,木曽岬町
三重県,2401,北勢,24324,東員町
三重県,2401,北勢,24341,菰野町
三重県,2401,北勢,24343,朝日町
三重県,2401,北勢,24344,川越町
三重県,2402,中勢伊賀,24201,津市
三重県,2402,中勢伊賀,24208,名張市
三重県,2402,中勢伊賀,24216,伊賀市
三重県,2403,南勢志摩,24203,伊勢市
三重県,2403,南勢志摩,24204,松阪市
三重県,2403,南勢志摩,24211,鳥羽市
三重県,2403,南勢志摩,24215,志摩市
三重県,2403,南勢志摩,24441,多気町
三重県,2403,南勢志摩,24442,明和町
三重県,2403,南勢志摩,24443,大台町
三重県,2403,南勢志摩,24461,玉城町
三重県,2403,南勢志摩,24470,度会町
三重県,2403,南勢志摩,24471,大紀町
三重県,2403,南勢志摩,24472,南伊勢町
三重県,2404,東紀州,24209,尾鷲市
三重県,2404,東紀州,24212,熊野市
三重県,2404,東紀州,24543,紀北町
三重県,2404,東紀州,24561,御浜町
三重県,2404,東紀州,24562,紀宝町
滋賀県,2501,大津,25201,大津市
滋賀県,2502,湖南,25206,草津市
滋賀県,2502,湖南,25207,守山市
滋賀県,2502,湖南,25208,栗東市
滋賀県,2502,湖南,25210,野洲市
滋賀県,2503,甲賀,25209,甲賀市
滋賀県,2503,甲賀,25211,湖南市
滋賀県,2504,東近江,25204,近江八幡市
滋賀県,2504,東近江,25213,東近江市
滋賀県,2504,東近江,25383,日野町
滋賀県,2504,東近江,25384,竜王町
滋賀県,2505,湖東,25202,彦根市
滋賀県,2505,湖東,25425,愛荘町
滋賀県,2505,湖東,25441,豊郷町
滋賀県,2505,湖東,25442,甲良町
滋賀県,2505,湖東,25443,多賀町
滋賀県,2506,湖北,25203,長浜市
滋賀県,2506,湖北,25214,米原市
滋賀県,2507,湖西,25212,高島市
京都府,2601,丹後,26205,宮津市
京都府,2601,丹後,26212,京丹後市
京都府,2601,丹後,26463,伊根町
京都府,2601,丹後,26465,与謝野町
京都府,2602,中丹,26201,福知山市
京都府,2602,中丹,26202,舞鶴市
京都府,2602,中丹,26203,綾部市
京都府,2603,南丹,26206,亀岡市
京都府,2603,南丹,26213,南丹市
京都府,2603,南丹,26407,京丹波町
京都府,2604,京都・乙訓,26101,北区
京都府,2604,京都・乙訓,26102,上京区
京都府,2604,京都・乙訓,26103,左京区
京都府,2604,京都・乙訓,26104,中京区
京都府,2604,京都・乙訓,26105,東山区
京都府,2604,京都・乙訓,26106,下京区
京都府,2604,京都・乙訓,26107,南区
京都府,2604,京都・乙訓,26108,右京区
京都府,2604,京都・乙訓,26109,伏見区
京都府,2604,京都・乙訓,26110,山科区
京都府,2604,京都・乙訓,26111,西京区
京都府,2604,京都・乙訓,26208,向日市
京都府,2604,京都・乙訓,26209,長岡京市
京都府,2604,京都・乙訓,26303,大山崎町
京都府,2605,山城北,26204,宇治市
京都府,2605,山城北,26207,城陽市
京都府,2605,山城北,26210,八幡市
京都府,2605,山城北,26211,京田辺市
京都府,2605,山城北,26322,久御山町
京都府,2605,山城北,26343,井手町
京都府,2605,山城北,26344,宇治田原町
京都府,2606,山城南,26214,木津川市
京都府,2606,山城南,26364,笠置町
京都府,2606,山城南,26365,和束町
京都府,2606,山城南,26366,精華町
京都府,2606,山城南,26367,南山城村
大阪府,2701,豊能,27203,豊中市
大阪府,2701,豊能,27204,池田市
大阪府,2701,豊能,27205,吹田市
大阪府,2701,豊能,27220,箕面市
大阪府,2701,豊能,27321,豊能町
大阪府,2701,豊能,27322,能勢町
大阪府,2702,三島,27207,高槻市
大阪府,2702,三島,27211,茨木市
大阪府,2702,三島,27224,摂津市
大阪府,2702,三島,27301,島本町
大阪府,2703,北河内,27209,守口市
大阪府,2703,北河内,27210,枚方市
大阪府,2703,北河内,27215,寝屋川市
大阪府,2703,北河内,27218,大東市
大阪府,2703,北河内,27223,門真市
大阪府,2703,北河内,27229,四條畷市
大阪府,2703,北河内,27230,交野市
大阪府,2704,中河内,27212,八尾市
大阪府,2704,中河内,27221,柏原市
大阪府,2704,中河内,27227,東大阪市
大阪府,2705,南河内,27214,富田林市
大阪府,2705,南河内,27216,河内長野市
大阪府,2705,南河内,27217,松原市
大阪府,2705,南河内,27222,羽曳野市
大阪府,2705,南河内,27226,藤井寺市
大阪府,2705,南河内,27231,大阪狭山市
大阪府,2705,南河内,27381,太子町
大阪府,2705,南河内,27382,河南町
大阪府,2705,南河内,27383,千早赤阪村
大阪府,2706,堺市,27141,堺区
大阪府,2706,堺市,27142,中区
大阪府,2706,堺市,27143,東区
大阪府,2706,堺市,27144,西区
大阪府,2706,堺市,27145,南区
大阪府,2706,堺市,27146,北区
大阪府,2706,堺市,27147,美原区
大阪府,2707,泉州,27202,岸和田市
大阪府,2707,泉州,27206,泉大津市
大阪府,2707,泉州,27208,貝塚市
大阪府,2707,泉州,27213,泉佐野市
大阪府,2707,泉州,27219,和泉市
大阪府,2707,泉州,27225,高石市
大阪府,2707,泉州,27228,泉南市
大阪府,2707,泉州,27232,阪南市
大阪府,2707,泉州,27341,忠岡町
大阪府,2707,泉州,27361,熊取町
大阪府,2707,泉州,27362,田尻町
大阪府,2707,泉州,27366,岬町
大阪府,2708,大阪市,27102,都島区
大阪府,2708,大阪市,27103,福島区
大阪府,2708,大阪市,27104,此花区
大阪府,2708,大阪市,27106,西区
大阪府,2708,大阪市,27107,港区
大阪府,2708,大阪市,27108,大正区
大阪府,2708,大阪市,27109,天王寺区
大阪府,2708,大阪市,27111,浪速区
大阪府,2708,大阪市,27113,西淀川区
大阪府,2708,大阪市,27114,東淀川区
大阪府,2708,大阪市,27115,東成区
大阪府,2708,大阪市,27116,生野区
大阪府,2708,大阪市,27117,旭区
大阪府,2708,大阪市,27118,城東区
大阪府,2708,大阪市,27119,阿倍野区
大阪府,2708,大阪市,27120,住吉区
大阪府,2708,大阪市,27121,東住吉区
大阪府,2708,大阪市,27122,西成区
大阪府,2708,大阪市,27123,淀川区
大阪府,2708,大阪市,27124,鶴見区
大阪府,2708,大阪市,27125,住之江区
大阪府,2708,大阪市,27126,平野区
大阪府,2708,大阪市,27127,北区
大阪府,2708,大阪市,27128,中央区
兵庫県,2801,神戸,28101,東灘区
兵庫県,2801,神戸,28102,灘区
兵庫県,2801,神戸,28105,兵庫区
兵庫県,2801,神戸,28106,長田区
兵庫県,2801,神戸,28107,須磨区
兵庫県,2801,神戸,28108,垂水区
兵庫県,2801,神戸,28109,北区
兵庫県,2801,神戸,28110,中央区
兵庫県,2801,神戸,28111,西区
兵庫県,2804,東播磨,28203,明石市
兵庫県,2804,東播磨,28210,加古川市
兵庫県,2804,東播磨,28216,高砂市
兵庫県,2804,東播磨,28381,稲美町
兵庫県,2804,東播磨,28382,播磨町
兵庫県,2805,北播磨,28213,西脇市
兵庫県,2805,北播磨,28215,三木市
兵庫県,2805,北播磨,28218,小野市
兵庫県,2805,北播磨,28220,加西市
兵庫県,2805,北播磨,28228,加東市
兵庫県,2805,北播磨,28365,多可町
兵庫県,2808,但馬,28209,豊岡市
兵庫県,2808,但馬,28222,養父市
兵庫県,2808,但馬,28225,朝来市
兵庫県,2808,但馬,28585,香美町
兵庫県,2808,但馬,28586,新温泉町
兵庫県,2809,丹波,28221,丹波篠山市
兵庫県,2809,丹波,28223,丹波市
兵庫県,2810,淡路,28205,洲本市
兵庫県,2810,淡路,28224,南あわじ市
兵庫県,2810,淡路,28226,淡路市
兵庫県,2811,阪神,28202,尼崎市
兵庫県,2811,阪神,28204,西宮市
兵庫県,2811,阪神,28206,芦屋市
兵庫県,2811,阪神,28207,伊丹市
兵庫県,2811,阪神,28214,宝塚市
兵庫県,2811,阪神,28217,川西市
兵庫県,2811,阪神,28219,三田市
兵庫県,2811,阪神,28301,猪名川町
兵庫県,2812,播磨姫路,28201,姫路市
兵庫県,2812,播磨姫路,28442,市川町
兵庫県,2812,播磨姫路,28443,福崎町
兵庫県,2812,播磨姫路,28446,神河町
兵庫県,2812,播磨姫路,28208,相生市
兵庫県,2812,播磨姫路,28212,赤穂市
兵庫県,2812,播磨姫路,28227,宍粟市
兵庫県,2812,播磨姫路,28229,たつの市
兵庫県,2812,播磨姫路,28464,太子町
兵庫県,2812,播磨姫路,28481,上郡町
兵庫県,2812,播磨姫路,28501,佐用町
奈良県,2901,奈良,29201,奈良市
奈良県,2902,東和,29204,天理市
奈良県,2902,東和,29206,桜井市
奈良県,2902,東和,29212,宇陀市
奈良県,2902,東和,29322,山添村
奈良県,2902,東和,29361,川西町
奈良県,2902,東和,29362,三宅町
奈良県,2902,東和,29363,田原本町
奈良県,2902,東和,29385,曽爾村
奈良県,2902,東和,29386,御杖村
奈良県,2903,西和,29203,大和郡山市
奈良県,2903,西和,29209,生駒市
奈良県,2903,西和,29342,平群町
奈良県,2903,西和,29343,三郷町
奈良県,2903,西和,29344,斑鳩町
奈良県,2903,西和,29345,安堵町
奈良県,2903,西和,29424,上牧町
奈良県,2903,西和,29425,王寺町
奈良県,2903,西和,29427,河合町
奈良県,2904,中和,29202,大和高田市
奈良県,2904,中和,29205,橿原市
奈良県,2904,中和,29208,御所市
奈良県,2904,中和,29210,香芝市
奈良県,2904,中和,29211,葛城市
奈良県,2904,中和,29401,高取町
奈良県,2904,中和,29402,明日香村
奈良県,2904,中和,29426,広陵町
奈良県,2905,南和,29207,五條市
奈良県,2905,南和,29441,吉野町
